product_code,product_name,group_code_clean,line_id_clean,base_color,fiscal_year,fiscal_month,scenario,scenario_formula,predicted_quantity,asp_used,asp_source,asp_cutoff_date,estimated_revenue,method_type,model_name,run_timestamp
000131002019002,Xe đạp Thống Nhất GN 06 20 2024 Vàng,KIDBIKE_1,25,Vàng,2026,5,Conservative,Blueprint scenario constant,63.90779553976713,1165901.3231707318,b. SKU latest transaction unit_price,2026-03-31,74510183.3807391,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000131002019002,Xe đạp Thống Nhất GN 06 20 2024 Vàng,KIDBIKE_1,25,Vàng,2026,6,Conservative,Blueprint scenario constant,63.90779553976713,1165901.3231707318,b. SKU latest transaction unit_price,2026-03-31,74510183.3807391,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000225002024000,Xe đạp Thống Nhất New 26 Tím,CITYBIKE_P,21,Tím,2026,4,Conservative,Blueprint scenario constant,38.26058811920269,1556666.5714285714,b. SKU latest transaction unit_price,2026-03-31,59558978.52835998,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000225002024000,Xe đạp Thống Nhất New 26 Tím,CITYBIKE_P,21,Tím,2026,5,Conservative,Blueprint scenario constant,38.26058811920269,1556666.5714285714,b. SKU latest transaction unit_price,2026-03-31,59558978.52835998,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000225002024000,Xe đạp Thống Nhất New 26 Tím,CITYBIKE_P,21,Tím,2026,6,Conservative,Blueprint scenario constant,38.26058811920269,1556666.5714285714,b. SKU latest transaction unit_price,2026-03-31,59558978.52835998,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000216002001000,Xe đạp Thống Nhất GN 06-24 Đen,CITYBIKE_P,7,Đen,2026,4,Conservative,Blueprint scenario constant,30.482336688375764,1408333.0,b. SKU latest transaction unit_price,2026-03-31,42929280.6753503,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000216002001000,Xe đạp Thống Nhất GN 06-24 Đen,CITYBIKE_P,7,Đen,2026,5,Conservative,Blueprint scenario constant,30.482336688375764,1408333.0,b. SKU latest transaction unit_price,2026-03-31,42929280.6753503,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000216002001000,Xe đạp Thống Nhất GN 06-24 Đen,CITYBIKE_P,7,Đen,2026,6,Conservative,Blueprint scenario constant,30.482336688375764,1408333.0,b. SKU latest transaction unit_price,2026-03-31,42929280.6753503,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000124002024000,Xe đạp Thống Nhất Neo 2004 Tím,KIDBIKE_1,31,Tím,2026,4,Conservative,Blueprint scenario constant,5.4657983027432415,1111111.0,b. SKU latest transaction unit_price,2026-03-31,6073108.617959346,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000124002024000,Xe đạp Thống Nhất Neo 2004 Tím,KIDBIKE_1,31,Tím,2026,5,Conservative,Blueprint scenario constant,5.4657983027432415,1111111.0,b. SKU latest transaction unit_price,2026-03-31,6073108.617959346,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000124002024000,Xe đạp Thống Nhất Neo 2004 Tím,KIDBIKE_1,31,Tím,2026,6,Conservative,Blueprint scenario constant,5.4657983027432415,1111111.0,b. SKU latest transaction unit_price,2026-03-31,6073108.617959346,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
1000330010090000,"Xe đạp Thống Nhất The Powerpuff Girls 16"" Hồng",0,54,Hồng,2026,4,Conservative,Blueprint scenario constant,0.0,1231481.48,a. SKU latest effective price,2026-03-31,0.0,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
1000330010090000,"Xe đạp Thống Nhất The Powerpuff Girls 16"" Hồng",0,54,Hồng,2026,5,Conservative,Blueprint scenario constant,0.0,1231481.48,a. SKU latest effective price,2026-03-31,0.0,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
1000330010090000,"Xe đạp Thống Nhất The Powerpuff Girls 16"" Hồng",0,54,Hồng,2026,6,Conservative,Blueprint scenario constant,0.0,1231481.48,a. SKU latest effective price,2026-03-31,0.0,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
1000340010240000,"Xe đạp Thống Nhất TE The Powerpuff Girls 12"" Tím",0,53,Tím,2026,4,Conservative,Blueprint scenario constant,0.0,1172558.92,a. SKU latest effective price,2026-03-31,0.0,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
1000340010240000,"Xe đạp Thống Nhất TE The Powerpuff Girls 12"" Tím",0,53,Tím,2026,5,Conservative,Blueprint scenario constant,0.0,1172558.92,a. SKU latest effective price,2026-03-31,0.0,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
1000340010240000,"Xe đạp Thống Nhất TE The Powerpuff Girls 12"" Tím",0,53,Tím,2026,6,Conservative,Blueprint scenario constant,0.0,1172558.92,a. SKU latest effective price,2026-03-31,0.0,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000401002016000,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",CITYBIKE_P,22,Xanh Ngọc/Mint,2026,4,Conservative,Blueprint scenario constant,200.76297611999212,1533200.100609756,b. SKU latest transaction unit_price,2026-03-31,307809815.18588597,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000401002016000,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",CITYBIKE_P,22,Xanh Ngọc/Mint,2026,5,Conservative,Blueprint scenario constant,200.76297611999212,1533200.100609756,b. SKU latest transaction unit_price,2026-03-31,307809815.18588597,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000401002016000,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",CITYBIKE_P,22,Xanh Ngọc/Mint,2026,6,Conservative,Blueprint scenario constant,200.76297611999212,1533200.100609756,b. SKU latest transaction unit_price,2026-03-31,307809815.18588597,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
1010020010050000,"Xe đạp Thống Nhất GRX AT 27,5_2.0_17 Cam",SPORTBIKE_A,71,Cam,2026,4,Conservative,Blueprint scenario constant,0.4204460232879416,2400000.0,a. SKU latest effective price,2026-03-31,1009070.4558910598,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
1010020010050000,"Xe đạp Thống Nhất GRX AT 27,5_2.0_17 Cam",SPORTBIKE_A,71,Cam,2026,5,Conservative,Blueprint scenario constant,0.4204460232879416,2400000.0,a. SKU latest effective price,2026-03-31,1009070.4558910598,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
1010020010050000,"Xe đạp Thống Nhất GRX AT 27,5_2.0_17 Cam",SPORTBIKE_A,71,Cam,2026,6,Conservative,Blueprint scenario constant,0.4204460232879416,2400000.0,a. SKU latest effective price,2026-03-31,1009070.4558910598,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
1010020010220000,"Xe đạp Thống Nhất GRX AT 27,5_2.0_17 Xanh dương",SPORTBIKE_A,71,Xanh Dương,2026,4,Conservative,Blueprint scenario constant,0.8408920465758832,2400000.0,a. SKU latest effective price,2026-03-31,2018140.9117821197,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
1010020010220000,"Xe đạp Thống Nhất GRX AT 27,5_2.0_17 Xanh dương",SPORTBIKE_A,71,Xanh Dương,2026,5,Conservative,Blueprint scenario constant,0.8408920465758832,2400000.0,a. SKU latest effective price,2026-03-31,2018140.9117821197,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
1010020010220000,"Xe đạp Thống Nhất GRX AT 27,5_2.0_17 Xanh dương",SPORTBIKE_A,71,Xanh Dương,2026,6,Conservative,Blueprint scenario constant,0.8408920465758832,2400000.0,a. SKU latest effective price,2026-03-31,2018140.9117821197,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000334002001000,Xe đạp Thống Nhất Super 20 Đen,KIDBIKE_1,39,Đen,2026,4,Conservative,Blueprint scenario constant,33.00501282810342,1597320.9789473685,b. SKU latest transaction unit_price,2026-03-31,52719599.400756605,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000334002001000,Xe đạp Thống Nhất Super 20 Đen,KIDBIKE_1,39,Đen,2026,5,Conservative,Blueprint scenario constant,33.00501282810342,1597320.9789473685,b. SKU latest transaction unit_price,2026-03-31,52719599.400756605,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000334002001000,Xe đạp Thống Nhất Super 20 Đen,KIDBIKE_1,39,Đen,2026,6,Conservative,Blueprint scenario constant,33.00501282810342,1597320.9789473685,b. SKU latest transaction unit_price,2026-03-31,52719599.400756605,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000305002001000,Xe đạp Thống Nhất MTB 20-05 Đen,0,27,Đen,2026,4,Conservative,Blueprint scenario constant,0.0,1060918.7846153846,b. SKU latest transaction unit_price,2026-03-31,0.0,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000305002001000,Xe đạp Thống Nhất MTB 20-05 Đen,0,27,Đen,2026,5,Conservative,Blueprint scenario constant,0.0,1060918.7846153846,b. SKU latest transaction unit_price,2026-03-31,0.0,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000305002001000,Xe đạp Thống Nhất MTB 20-05 Đen,0,27,Đen,2026,6,Conservative,Blueprint scenario constant,0.0,1060918.7846153846,b. SKU latest transaction unit_price,2026-03-31,0.0,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000335002004000,Xe đạp Thống Nhất Super 24 Đỏ,SPORTBIKE_S,69,Đỏ,2026,4,Conservative,Blueprint scenario constant,22.07341622261693,1938455.8823529412,b. SKU latest transaction unit_price,2026-03-31,42788343.52035663,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000335002004000,Xe đạp Thống Nhất Super 24 Đỏ,SPORTBIKE_S,69,Đỏ,2026,5,Conservative,Blueprint scenario constant,22.07341622261693,1938455.8823529412,b. SKU latest transaction unit_price,2026-03-31,42788343.52035663,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000335002004000,Xe đạp Thống Nhất Super 24 Đỏ,SPORTBIKE_S,69,Đỏ,2026,6,Conservative,Blueprint scenario constant,22.07341622261693,1938455.8823529412,b. SKU latest transaction unit_price,2026-03-31,42788343.52035663,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000334002013000,Xe đạp Thống Nhất Super 20 Xanh,KIDBIKE_1,39,Xanh,2026,4,Conservative,Blueprint scenario constant,43.516163410301964,1748131.608695652,b. SKU latest transaction unit_price,2026-03-31,76071980.74671404,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000334002013000,Xe đạp Thống Nhất Super 20 Xanh,KIDBIKE_1,39,Xanh,2026,5,Conservative,Blueprint scenario constant,43.516163410301964,1748131.608695652,b. SKU latest transaction unit_price,2026-03-31,76071980.74671404,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000334002013000,Xe đạp Thống Nhất Super 20 Xanh,KIDBIKE_1,39,Xanh,2026,6,Conservative,Blueprint scenario constant,43.516163410301964,1748131.608695652,b. SKU latest transaction unit_price,2026-03-31,76071980.74671404,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000334002004000,Xe đạp Thống Nhất Super 20 Đỏ,KIDBIKE_1,39,Đỏ,2026,4,Conservative,Blueprint scenario constant,21.232524176041053,1578980.8333333333,b. SKU latest transaction unit_price,2026-03-31,33525748.717255447,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000334002004000,Xe đạp Thống Nhất Super 20 Đỏ,KIDBIKE_1,39,Đỏ,2026,5,Conservative,Blueprint scenario constant,21.232524176041053,1578980.8333333333,b. SKU latest transaction unit_price,2026-03-31,33525748.717255447,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000334002004000,Xe đạp Thống Nhất Super 20 Đỏ,KIDBIKE_1,39,Đỏ,2026,6,Conservative,Blueprint scenario constant,21.232524176041053,1578980.8333333333,b. SKU latest transaction unit_price,2026-03-31,33525748.717255447,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000116002023000,Xe đạp thống nhất TE Love 16 Kem,KIDBIKE_2,43,Kem,2026,4,Conservative,Blueprint scenario constant,34.056127886323274,749268.9736842106,b. SKU latest transaction unit_price,2026-03-31,25517199.989043664,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000116002023000,Xe đạp thống nhất TE Love 16 Kem,KIDBIKE_2,43,Kem,2026,5,Conservative,Blueprint scenario constant,34.056127886323274,749268.9736842106,b. SKU latest transaction unit_price,2026-03-31,25517199.989043664,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000116002023000,Xe đạp thống nhất TE Love 16 Kem,KIDBIKE_2,43,Kem,2026,6,Conservative,Blueprint scenario constant,34.056127886323274,749268.9736842106,b. SKU latest transaction unit_price,2026-03-31,25517199.989043664,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000131002004000,Xe đạp Thống Nhất GN 06 20 Đỏ tươi,0,24,Đỏ,2026,4,Conservative,Blueprint scenario constant,0.0,1197685.3333333333,b. SKU latest transaction unit_price,2026-03-31,0.0,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000131002004000,Xe đạp Thống Nhất GN 06 20 Đỏ tươi,0,24,Đỏ,2026,5,Conservative,Blueprint scenario constant,0.0,1197685.3333333333,b. SKU latest transaction unit_price,2026-03-31,0.0,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000131002004000,Xe đạp Thống Nhất GN 06 20 Đỏ tươi,0,24,Đỏ,2026,6,Conservative,Blueprint scenario constant,0.0,1197685.3333333333,b. SKU latest transaction unit_price,2026-03-31,0.0,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
100028005008000,Xe đạp Thống Nhất MTB Cyper 27.5 Ghi,0,72,Ghi,2026,4,Conservative,Blueprint scenario constant,0.0,3304166.67,a. SKU latest effective price,2026-03-31,0.0,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
100028005008000,Xe đạp Thống Nhất MTB Cyper 27.5 Ghi,0,72,Ghi,2026,5,Conservative,Blueprint scenario constant,0.0,3304166.67,a. SKU latest effective price,2026-03-31,0.0,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
100028005008000,Xe đạp Thống Nhất MTB Cyper 27.5 Ghi,0,72,Ghi,2026,6,Conservative,Blueprint scenario constant,0.0,3304166.67,a. SKU latest effective price,2026-03-31,0.0,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
100035005001000,"Xe đạp Thống Nhất MTB Cyper 2024 27.5""  Đen",SPORTBIKE_A,73,Đen,2026,4,Conservative,Blueprint scenario constant,11.982711663706334,3304166.67,a. SKU latest effective price,2026-03-31,39592876.49543872,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
100035005001000,"Xe đạp Thống Nhất MTB Cyper 2024 27.5""  Đen",SPORTBIKE_A,73,Đen,2026,5,Conservative,Blueprint scenario constant,11.982711663706334,3304166.67,a. SKU latest effective price,2026-03-31,39592876.49543872,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
100035005001000,"Xe đạp Thống Nhất MTB Cyper 2024 27.5""  Đen",SPORTBIKE_A,73,Đen,2026,6,Conservative,Blueprint scenario constant,11.982711663706334,3304166.67,a. SKU latest effective price,2026-03-31,39592876.49543872,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
1000310050080000,Xe đạp Thống Nhất Road RPD 700C Ghi,SPORTBIKE_A,75,Ghi,2026,4,Conservative,Blueprint scenario constant,25.22676139727649,2960555.0,a. SKU latest effective price,2026-03-31,74685214.5885139,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
1000310050080000,Xe đạp Thống Nhất Road RPD 700C Ghi,SPORTBIKE_A,75,Ghi,2026,5,Conservative,Blueprint scenario constant,25.22676139727649,2960555.0,a. SKU latest effective price,2026-03-31,74685214.5885139,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
1000310050080000,Xe đạp Thống Nhất Road RPD 700C Ghi,SPORTBIKE_A,75,Ghi,2026,6,Conservative,Blueprint scenario constant,25.22676139727649,2960555.0,a. SKU latest effective price,2026-03-31,74685214.5885139,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
1000310050010000,Xe đạp Thống Nhất Road RPD 700C Đen,SPORTBIKE_A,75,Đen,2026,4,Conservative,Blueprint scenario constant,1.4715610815077955,2943055.56,a. SKU latest effective price,2026-03-31,4330886.022811131,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
1000310050010000,Xe đạp Thống Nhất Road RPD 700C Đen,SPORTBIKE_A,75,Đen,2026,5,Conservative,Blueprint scenario constant,1.4715610815077955,2943055.56,a. SKU latest effective price,2026-03-31,4330886.022811131,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
1000310050010000,Xe đạp Thống Nhất Road RPD 700C Đen,SPORTBIKE_A,75,Đen,2026,6,Conservative,Blueprint scenario constant,1.4715610815077955,2943055.56,a. SKU latest effective price,2026-03-31,4330886.022811131,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000490002007000,Xe đạp đôi Thống Nhất 26 Coban,0,4,Xanh Dương,2026,4,Conservative,Blueprint scenario constant,0.0,1959444.4,b. SKU latest transaction unit_price,2026-03-31,0.0,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000490002007000,Xe đạp đôi Thống Nhất 26 Coban,0,4,Xanh Dương,2026,5,Conservative,Blueprint scenario constant,0.0,1959444.4,b. SKU latest transaction unit_price,2026-03-31,0.0,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000490002007000,Xe đạp đôi Thống Nhất 26 Coban,0,4,Xanh Dương,2026,6,Conservative,Blueprint scenario constant,0.0,1959444.4,b. SKU latest transaction unit_price,2026-03-31,0.0,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000490002004000,Xe đạp đôi Thống Nhất 26 Đỏ tươi,0,4,Đỏ,2026,4,Conservative,Blueprint scenario constant,0.0,1574826.375,b. SKU latest transaction unit_price,2026-03-31,0.0,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000490002004000,Xe đạp đôi Thống Nhất 26 Đỏ tươi,0,4,Đỏ,2026,5,Conservative,Blueprint scenario constant,0.0,1574826.375,b. SKU latest transaction unit_price,2026-03-31,0.0,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000490002004000,Xe đạp đôi Thống Nhất 26 Đỏ tươi,0,4,Đỏ,2026,6,Conservative,Blueprint scenario constant,0.0,1574826.375,b. SKU latest transaction unit_price,2026-03-31,0.0,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000490002009000,Xe đạp đôi Thống Nhất 26 Hồng,0,4,Hồng,2026,4,Conservative,Blueprint scenario constant,0.0,1400000.0,b. SKU latest transaction unit_price,2026-03-31,0.0,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000490002009000,Xe đạp đôi Thống Nhất 26 Hồng,0,4,Hồng,2026,5,Conservative,Blueprint scenario constant,0.0,1400000.0,b. SKU latest transaction unit_price,2026-03-31,0.0,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000490002009000,Xe đạp đôi Thống Nhất 26 Hồng,0,4,Hồng,2026,6,Conservative,Blueprint scenario constant,0.0,1400000.0,b. SKU latest transaction unit_price,2026-03-31,0.0,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000217004022000,Xe đạp Thống Nhất GN 06-26 2.0 Pro Xanh dương,SPORTBIKE_S,59,Xanh Dương,2026,4,Conservative,Blueprint scenario constant,0.840892046575883,1330000.0,b. SKU latest transaction unit_price,2026-03-31,1118386.4219459244,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000217004022000,Xe đạp Thống Nhất GN 06-26 2.0 Pro Xanh dương,SPORTBIKE_S,59,Xanh Dương,2026,5,Conservative,Blueprint scenario constant,0.840892046575883,1330000.0,b. SKU latest transaction unit_price,2026-03-31,1118386.4219459244,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000217004022000,Xe đạp Thống Nhất GN 06-26 2.0 Pro Xanh dương,SPORTBIKE_S,59,Xanh Dương,2026,6,Conservative,Blueprint scenario constant,0.840892046575883,1330000.0,b. SKU latest transaction unit_price,2026-03-31,1118386.4219459244,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000208002003000,Xe đạp Thống Nhất 219-24 Đỏ đun,CITYBIKE_P,2,Đỏ,2026,4,Conservative,Blueprint scenario constant,49.19218472468916,1374543.082191781,b. SKU latest transaction unit_price,2026-03-31,67616777.21122168,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000208002003000,Xe đạp Thống Nhất 219-24 Đỏ đun,CITYBIKE_P,2,Đỏ,2026,5,Conservative,Blueprint scenario constant,49.19218472468916,1374543.082191781,b. SKU latest transaction unit_price,2026-03-31,67616777.21122168,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000208002003000,Xe đạp Thống Nhất 219-24 Đỏ đun,CITYBIKE_P,2,Đỏ,2026,6,Conservative,Blueprint scenario constant,49.19218472468916,1374543.082191781,b. SKU latest transaction unit_price,2026-03-31,67616777.21122168,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000324000100000,Xe đạp Thống Nhất MTB 26-05_2023 Xanh rêu,SPORTBIKE_S,67,Xanh Lá,2026,4,Conservative,Blueprint scenario constant,2.312453128083679,2393888.0,b. SKU latest transaction unit_price,2026-03-31,5535753.793881982,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000324000100000,Xe đạp Thống Nhất MTB 26-05_2023 Xanh rêu,SPORTBIKE_S,67,Xanh Lá,2026,5,Conservative,Blueprint scenario constant,2.312453128083679,2393888.0,b. SKU latest transaction unit_price,2026-03-31,5535753.793881982,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000324000100000,Xe đạp Thống Nhất MTB 26-05_2023 Xanh rêu,SPORTBIKE_S,67,Xanh Lá,2026,6,Conservative,Blueprint scenario constant,2.312453128083679,2393888.0,b. SKU latest transaction unit_price,2026-03-31,5535753.793881982,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000209002003000,Xe đạp Thống Nhất 219-26 Đỏ đun,CITYBIKE_P,3,Đỏ,2026,4,Conservative,Blueprint scenario constant,57.39088217880403,1454700.4307692307,b. SKU latest transaction unit_price,2026-03-31,83486541.02773239,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000209002003000,Xe đạp Thống Nhất 219-26 Đỏ đun,CITYBIKE_P,3,Đỏ,2026,5,Conservative,Blueprint scenario constant,57.39088217880403,1454700.4307692307,b. SKU latest transaction unit_price,2026-03-31,83486541.02773239,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000209002003000,Xe đạp Thống Nhất 219-26 Đỏ đun,CITYBIKE_P,3,Đỏ,2026,6,Conservative,Blueprint scenario constant,57.39088217880403,1454700.4307692307,b. SKU latest transaction unit_price,2026-03-31,83486541.02773239,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000122002009000,Xe đạp Thống Nhất Neo 20-02 Hồng,KIDBIKE_1,28,Hồng,2026,4,Conservative,Blueprint scenario constant,24.59609236234459,1310555.0,b. SKU latest transaction unit_price,2026-03-31,32234531.825932514,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000122002009000,Xe đạp Thống Nhất Neo 20-02 Hồng,KIDBIKE_1,28,Hồng,2026,5,Conservative,Blueprint scenario constant,24.59609236234459,1310555.0,b. SKU latest transaction unit_price,2026-03-31,32234531.825932514,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000122002009000,Xe đạp Thống Nhất Neo 20-02 Hồng,KIDBIKE_1,28,Hồng,2026,6,Conservative,Blueprint scenario constant,24.59609236234459,1310555.0,b. SKU latest transaction unit_price,2026-03-31,32234531.825932514,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000122002004000,Xe đạp Thống Nhất Neo 20-02 Đỏ tươi,KIDBIKE_1,28,Đỏ,2026,4,Conservative,Blueprint scenario constant,3.7840142095914744,1111111.0,b. SKU latest transaction unit_price,2026-03-31,4204459.812433393,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000122002004000,Xe đạp Thống Nhất Neo 20-02 Đỏ tươi,KIDBIKE_1,28,Đỏ,2026,5,Conservative,Blueprint scenario constant,3.7840142095914744,1111111.0,b. SKU latest transaction unit_price,2026-03-31,4204459.812433393,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000122002004000,Xe đạp Thống Nhất Neo 20-02 Đỏ tươi,KIDBIKE_1,28,Đỏ,2026,6,Conservative,Blueprint scenario constant,3.7840142095914744,1111111.0,b. SKU latest transaction unit_price,2026-03-31,4204459.812433393,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000122002007000,Xe đạp Thống Nhất Neo 20-02 Coban,KIDBIKE_1,28,Xanh Dương,2026,4,Conservative,Blueprint scenario constant,4.835129267811329,1111111.0,b. SKU latest transaction unit_price,2026-03-31,5372365.315887113,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000122002007000,Xe đạp Thống Nhất Neo 20-02 Coban,KIDBIKE_1,28,Xanh Dương,2026,5,Conservative,Blueprint scenario constant,4.835129267811329,1111111.0,b. SKU latest transaction unit_price,2026-03-31,5372365.315887113,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000122002007000,Xe đạp Thống Nhất Neo 20-02 Coban,KIDBIKE_1,28,Xanh Dương,2026,6,Conservative,Blueprint scenario constant,4.835129267811329,1111111.0,b. SKU latest transaction unit_price,2026-03-31,5372365.315887113,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
1060010000200000,Xe đạp Thống Nhất TE Super Man 16 Xanh,KIDBIKE_2,56,Xanh,2026,4,Conservative,Blueprint scenario constant,20.60185514110914,1935185.0,a. SKU latest effective price,2026-03-31,39868401.04124729,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
1060010000200000,Xe đạp Thống Nhất TE Super Man 16 Xanh,KIDBIKE_2,56,Xanh,2026,5,Conservative,Blueprint scenario constant,20.60185514110914,1935185.0,a. SKU latest effective price,2026-03-31,39868401.04124729,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
1060010000200000,Xe đạp Thống Nhất TE Super Man 16 Xanh,KIDBIKE_2,56,Xanh,2026,6,Conservative,Blueprint scenario constant,20.60185514110914,1935185.0,a. SKU latest effective price,2026-03-31,39868401.04124729,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000224002024000,Xe đạp Thống Nhất New 24 Tím,CITYBIKE_P,20,Tím,2026,4,Conservative,Blueprint scenario constant,45.40817051509769,1410609.6435643565,b. SKU latest transaction unit_price,2026-03-31,64053203.22521147,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000224002024000,Xe đạp Thống Nhất New 24 Tím,CITYBIKE_P,20,Tím,2026,5,Conservative,Blueprint scenario constant,45.40817051509769,1410609.6435643565,b. SKU latest transaction unit_price,2026-03-31,64053203.22521147,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000224002024000,Xe đạp Thống Nhất New 24 Tím,CITYBIKE_P,20,Tím,2026,6,Conservative,Blueprint scenario constant,45.40817051509769,1410609.6435643565,b. SKU latest transaction unit_price,2026-03-31,64053203.22521147,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000218002003000,Xe đạp Thống Nhất GN 06-27 Đỏ đun,CITYBIKE_P,11,Đỏ,2026,4,Conservative,Blueprint scenario constant,3.363568186303532,1530555.0,b. SKU latest transaction unit_price,2026-03-31,5148126.105387802,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
000218002003000,Xe đạp Thống Nhất GN 06-27 Đỏ đun,CITYBIKE_P,11,Đỏ,2026,5,Conservative,Blueprint scenario constant,3.363568186303532,1530555.0,b. SKU latest transaction unit_price,2026-03-31,5148126.105387802,core_baseline,group_share_proportional,2026-05-28T15:46:35.504912
