product_code,product_name,group_code_clean,line_id_clean,base_color,fiscal_year,fiscal_month,predicted_quantity,asp_used,asp_source,asp_cutoff_date,estimated_revenue,method_type,model_name,run_timestamp
1000250020220000,Xe đạp Thống Nhất TE Robot 16 Xanh dương,KIDBIKE_2,44,Xanh Dương,2026,4,190.3657989501953,943888.0,a. SKU latest effective price,2026-03-31,179683993.23950195,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000250020220000,Xe đạp Thống Nhất TE Robot 16 Xanh dương,KIDBIKE_2,44,Xanh Dương,2026,5,39.36127471923828,943888.0,a. SKU latest effective price,2026-03-31,37152634.87219238,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000250020220000,Xe đạp Thống Nhất TE Robot 16 Xanh dương,KIDBIKE_2,44,Xanh Dương,2026,6,9.399490356445312,943888.0,a. SKU latest effective price,2026-03-31,8872066.153564453,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000260020220000,Xe đạp Thống Nhất TE Spaceboy 12 Xanh dương,KIDBIKE_2,45,Xanh Dương,2026,4,16.149690628051758,1062314.8,a. SKU latest effective price,2026-03-31,17156055.36960068,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000260020220000,Xe đạp Thống Nhất TE Spaceboy 12 Xanh dương,KIDBIKE_2,45,Xanh Dương,2026,5,11.224072456359863,1062314.8,a. SKU latest effective price,2026-03-31,11923498.286663437,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000260020220000,Xe đạp Thống Nhất TE Spaceboy 12 Xanh dương,KIDBIKE_2,45,Xanh Dương,2026,6,9.399490356445312,1062314.8,a. SKU latest effective price,2026-03-31,9985217.71810913,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000270020150000,Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu,KIDBIKE_2,46,Nâu,2026,4,453.8717956542969,1133611.1,a. SKU latest effective price,2026-03-31,514514105.53064275,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000270020150000,Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu,KIDBIKE_2,46,Nâu,2026,5,42.3692626953125,1133611.1,a. SKU latest effective price,2026-03-31,48030266.49022217,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000270020150000,Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu,KIDBIKE_2,46,Nâu,2026,6,12.67499828338623,1133611.1,a. SKU latest effective price,2026-03-31,14368518.746527577,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000270020220000,Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương,KIDBIKE_2,46,Xanh Dương,2026,4,480.3271484375,1133611.0,a. SKU latest effective price,2026-03-31,544504139.0673828,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000270020220000,Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương,KIDBIKE_2,46,Xanh Dương,2026,5,39.09375762939453,1133611.0,a. SKU latest effective price,2026-03-31,44317113.680015564,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000270020220000,Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương,KIDBIKE_2,46,Xanh Dương,2026,6,9.399490356445312,1133611.0,a. SKU latest effective price,2026-03-31,10655365.662460327,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
100028005008000,Xe đạp Thống Nhất MTB Cyper 27.5 Ghi,SPORTBIKE_A,72,Ghi,2026,4,19.133350372314453,3304166.67,a. SKU latest effective price,2026-03-31,63219778.58563351,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
100028005008000,Xe đạp Thống Nhất MTB Cyper 27.5 Ghi,SPORTBIKE_A,72,Ghi,2026,5,19.133350372314453,3304166.67,a. SKU latest effective price,2026-03-31,63219778.58563351,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
100028005008000,Xe đạp Thống Nhất MTB Cyper 27.5 Ghi,SPORTBIKE_A,72,Ghi,2026,6,19.133350372314453,3304166.67,a. SKU latest effective price,2026-03-31,63219778.58563351,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
100028005020000,Xe đạp Thống Nhất MTB Cyper 27.5 Xanh,SPORTBIKE_A,72,Xanh,2026,4,16.788419723510742,4066666.67,a. SKU latest effective price,2026-03-31,68272906.93157175,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
100028005020000,Xe đạp Thống Nhất MTB Cyper 27.5 Xanh,SPORTBIKE_A,72,Xanh,2026,5,16.788419723510742,4066666.67,a. SKU latest effective price,2026-03-31,68272906.93157175,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
100028005020000,Xe đạp Thống Nhất MTB Cyper 27.5 Xanh,SPORTBIKE_A,72,Xanh,2026,6,16.788419723510742,4066666.67,a. SKU latest effective price,2026-03-31,68272906.93157175,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
100029005001000,Xe đạp Thống Nhất Touring Blade 700C Đen,SPORTBIKE_A,77,Đen,2026,4,12.973163604736328,3544907.0,a. SKU latest effective price,2026-03-31,45988658.47457504,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
100029005001000,Xe đạp Thống Nhất Touring Blade 700C Đen,SPORTBIKE_A,77,Đen,2026,5,24.635038375854492,3544907.0,a. SKU latest effective price,2026-03-31,87328919.98383522,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
100029005001000,Xe đạp Thống Nhất Touring Blade 700C Đen,SPORTBIKE_A,77,Đen,2026,6,22.81045913696289,3544907.0,a. SKU latest effective price,2026-03-31,80860956.26783371,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
100029005010000,Xe đạp Thống Nhất CPD 700C Đen,UNKNOWN,,Đen,2026,4,363.48834228515625,2960555.0,a. SKU latest effective price,2026-03-31,1076127229.1940308,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
100029005010000,Xe đạp Thống Nhất CPD 700C Đen,UNKNOWN,,Đen,2026,5,61.680519104003906,2960555.0,a. SKU latest effective price,2026-03-31,182608569.23595428,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
100029005010000,Xe đạp Thống Nhất CPD 700C Đen,UNKNOWN,,Đen,2026,6,33.227989196777344,2960555.0,a. SKU latest effective price,2026-03-31,98373289.55646515,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
100029005020000,Xe đạp Thống Nhất Touring Blade 700C Xanh,SPORTBIKE_A,77,Xanh,2026,4,9.956864356994629,3544907.0,a. SKU latest effective price,2026-03-31,35296158.15716076,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
100029005020000,Xe đạp Thống Nhất Touring Blade 700C Xanh,SPORTBIKE_A,77,Xanh,2026,5,18.612998962402344,3544907.0,a. SKU latest effective price,2026-03-31,65981350.312812805,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
100029005020000,Xe đạp Thống Nhất Touring Blade 700C Xanh,SPORTBIKE_A,77,Xanh,2026,6,16.788419723510742,3544907.0,a. SKU latest effective price,2026-03-31,59513386.596811295,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
100029005080000,Xe đạp Thống Nhất CPD 700C Ghi,UNKNOWN,,Ghi,2026,4,233.73619079589844,2960555.0,a. SKU latest effective price,2026-03-31,691988848.3417511,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
100029005080000,Xe đạp Thống Nhất CPD 700C Ghi,UNKNOWN,,Ghi,2026,5,57.993194580078125,2960555.0,a. SKU latest effective price,2026-03-31,171692042.1800232,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
100029005080000,Xe đạp Thống Nhất CPD 700C Ghi,UNKNOWN,,Ghi,2026,6,30.106971740722656,2960555.0,a. SKU latest effective price,2026-03-31,89133345.72185516,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
100029005090000,Xe đạp Thống Nhất CPD 700C Hồng,UNKNOWN,,Hồng,2026,4,148.19752502441406,2960555.0,a. SKU latest effective price,2026-03-31,438746923.6986542,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
100029005090000,Xe đạp Thống Nhất CPD 700C Hồng,UNKNOWN,,Hồng,2026,5,46.28468704223633,2960555.0,a. SKU latest effective price,2026-03-31,137028361.64632797,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
100029005090000,Xe đạp Thống Nhất CPD 700C Hồng,UNKNOWN,,Hồng,2026,6,16.322900772094727,2960555.0,a. SKU latest effective price,2026-03-31,48324845.4953289,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
100029005220000,Xe đạp Thống Nhất CPD 700C Xanh,UNKNOWN,,Xanh,2026,4,92.13019561767578,2960555.0,a. SKU latest effective price,2026-03-31,272756511.2868881,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
100029005220000,Xe đạp Thống Nhất CPD 700C Xanh,UNKNOWN,,Xanh,2026,5,48.68172073364258,2960555.0,a. SKU latest effective price,2026-03-31,144124911.7265892,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
100029005220000,Xe đạp Thống Nhất CPD 700C Xanh,UNKNOWN,,Xanh,2026,6,18.71993637084961,2960555.0,a. SKU latest effective price,2026-03-31,55421401.222400665,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000300050010000,Xe đạp Thống Nhất MTB SPD 27.5 ( Đen),SPORTBIKE_A,74,Đen,2026,4,14.415745735168457,4527778.0,a. SKU latest effective price,2026-03-31,65271296.393289566,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000300050010000,Xe đạp Thống Nhất MTB SPD 27.5 ( Đen),SPORTBIKE_A,74,Đen,2026,5,25.13462257385254,4527778.0,a. SKU latest effective price,2026-03-31,113803991.1281929,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000300050010000,Xe đạp Thống Nhất MTB SPD 27.5 ( Đen),SPORTBIKE_A,74,Đen,2026,6,22.81045913696289,4527778.0,a. SKU latest effective price,2026-03-31,103280695.05023956,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000300050080000,Xe đạp Thống Nhất MTB SPD 27.5 ( Ghi),SPORTBIKE_A,74,Ghi,2026,4,21.120342254638672,4527778.0,a. SKU latest effective price,2026-03-31,95628221.01302338,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000300050080000,Xe đạp Thống Nhất MTB SPD 27.5 ( Ghi),SPORTBIKE_A,74,Ghi,2026,5,19.570884704589844,4527778.0,a. SKU latest effective price,2026-03-31,88612621.2059784,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000300050080000,Xe đạp Thống Nhất MTB SPD 27.5 ( Ghi),SPORTBIKE_A,74,Ghi,2026,6,19.133350372314453,4527778.0,a. SKU latest effective price,2026-03-31,86631562.88205719,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000300050200000,Xe đạp Thống Nhất MTB SPD 27.5 (xanh da trời),SPORTBIKE_A,74,Xanh Dương,2026,4,10.341890335083008,3486388.89,a. SKU latest effective price,2026-03-31,36055851.56583178,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000300050200000,Xe đạp Thống Nhất MTB SPD 27.5 (xanh da trời),SPORTBIKE_A,74,Xanh Dương,2026,5,10.341890335083008,3486388.89,a. SKU latest effective price,2026-03-31,36055851.56583178,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000300050200000,Xe đạp Thống Nhất MTB SPD 27.5 (xanh da trời),SPORTBIKE_A,74,Xanh Dương,2026,6,10.341890335083008,3486388.89,a. SKU latest effective price,2026-03-31,36055851.56583178,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000310050010000,Xe đạp Thống Nhất Road RPD 700C Đen,SPORTBIKE_A,75,Đen,2026,4,30.268835067749023,2943055.56,a. SKU latest effective price,2026-03-31,89082863.34086174,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000310050010000,Xe đạp Thống Nhất Road RPD 700C Đen,SPORTBIKE_A,75,Đen,2026,5,24.888240814208984,2943055.56,a. SKU latest effective price,2026-03-31,73247475.50687668,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000310050010000,Xe đạp Thống Nhất Road RPD 700C Đen,SPORTBIKE_A,75,Đen,2026,6,22.81045913696289,2943055.56,a. SKU latest effective price,2026-03-31,67132448.58919144,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000310050080000,Xe đạp Thống Nhất Road RPD 700C Ghi,SPORTBIKE_A,75,Ghi,2026,4,96.46711730957031,2960555.0,a. SKU latest effective price,2026-03-31,285596206.48643494,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000310050080000,Xe đạp Thống Nhất Road RPD 700C Ghi,SPORTBIKE_A,75,Ghi,2026,5,48.65657424926758,2960555.0,a. SKU latest effective price,2026-03-31,144050464.17654037,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000310050080000,Xe đạp Thống Nhất Road RPD 700C Ghi,SPORTBIKE_A,75,Ghi,2026,6,19.133350372314453,2960555.0,a. SKU latest effective price,2026-03-31,56645336.111507416,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000310050200000,Xe đạp Thống Nhất Road RPD 700C Xanh da trời,SPORTBIKE_A,75,Xanh Dương,2026,4,43.50276565551758,2664259.0,a. SKU latest effective price,2026-03-31,115902634.9226036,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000310050200000,Xe đạp Thống Nhất Road RPD 700C Xanh da trời,SPORTBIKE_A,75,Xanh Dương,2026,5,10.60940170288086,2664259.0,a. SKU latest effective price,2026-03-31,28266193.971515656,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000310050200000,Xe đạp Thống Nhất Road RPD 700C Xanh da trời,SPORTBIKE_A,75,Xanh Dương,2026,6,10.341890335083008,2664259.0,a. SKU latest effective price,2026-03-31,27553474.40225792,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000320010040000,"Xe đạp Thống Nhất Wonder Woman 20"" Đỏ",KIDBIKE_2,57,Đỏ,2026,4,21.832950592041016,1521296.0,a. SKU latest effective price,2026-03-31,33214380.40386963,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000320010040000,"Xe đạp Thống Nhất Wonder Woman 20"" Đỏ",KIDBIKE_2,57,Đỏ,2026,5,8.76646614074707,1521296.0,a. SKU latest effective price,2026-03-31,13336389.874053955,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000320010040000,"Xe đạp Thống Nhất Wonder Woman 20"" Đỏ",KIDBIKE_2,57,Đỏ,2026,6,6.688687801361084,1521296.0,a. SKU latest effective price,2026-03-31,10175473.997459412,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000320010090000,"Xe đạp Thống Nhất Wonder Woman 20"" Hồng",KIDBIKE_2,57,Hồng,2026,4,36.997196197509766,1521296.0,a. SKU latest effective price,2026-03-31,56283686.58648682,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000320010090000,"Xe đạp Thống Nhất Wonder Woman 20"" Hồng",KIDBIKE_2,57,Hồng,2026,5,13.160269737243652,1521296.0,a. SKU latest effective price,2026-03-31,20020665.71018982,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000320010090000,"Xe đạp Thống Nhất Wonder Woman 20"" Hồng",KIDBIKE_2,57,Hồng,2026,6,12.8927583694458,1521296.0,a. SKU latest effective price,2026-03-31,19613701.73640442,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000320050010000,Xe đạp Thống Nhất Road RPD 700C V5 Đen,UNKNOWN,,Đen,2026,4,53.41830825805664,2960555.0,a. SKU latest effective price,2026-03-31,158147839.60493088,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000320050010000,Xe đạp Thống Nhất Road RPD 700C V5 Đen,UNKNOWN,,Đen,2026,5,30.40300750732422,2960555.0,a. SKU latest effective price,2026-03-31,90009775.89084625,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000320050010000,Xe đạp Thống Nhất Road RPD 700C V5 Đen,UNKNOWN,,Đen,2026,6,33.227989196777344,2960555.0,a. SKU latest effective price,2026-03-31,98373289.55646515,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000320050020000,Xe đạp Thống Nhất Road RPD 700C V5 Trắng,UNKNOWN,,Trắng,2026,4,93.63276672363281,2960555.0,a. SKU latest effective price,2026-03-31,277204955.68748474,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000320050020000,Xe đạp Thống Nhất Road RPD 700C V5 Trắng,UNKNOWN,,Trắng,2026,5,51.10012435913086,2960555.0,a. SKU latest effective price,2026-03-31,151284728.67204666,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000320050020000,Xe đạp Thống Nhất Road RPD 700C V5 Trắng,UNKNOWN,,Trắng,2026,6,21.138343811035156,2960555.0,a. SKU latest effective price,2026-03-31,62581229.46147919,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000320050200000,Xe đạp Thống Nhất Road RPD 700C V5 Xanh da trời,UNKNOWN,,Xanh Dương,2026,4,92.1677017211914,2960555.0,a. SKU latest effective price,2026-03-31,272867550.1691818,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000320050200000,Xe đạp Thống Nhất Road RPD 700C V5 Xanh da trời,UNKNOWN,,Xanh Dương,2026,5,42.235191345214844,2960555.0,a. SKU latest effective price,2026-03-31,125039606.91303253,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000320050200000,Xe đạp Thống Nhất Road RPD 700C V5 Xanh da trời,UNKNOWN,,Xanh Dương,2026,6,12.273406028747559,2960555.0,a. SKU latest effective price,2026-03-31,36336093.58543873,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000330010090000,"Xe đạp Thống Nhất The Powerpuff Girls 16"" Hồng",KIDBIKE_2,54,Hồng,2026,4,12.8927583694458,1231481.48,a. SKU latest effective price,2026-03-31,15877193.158087501,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000330010090000,"Xe đạp Thống Nhất The Powerpuff Girls 16"" Hồng",KIDBIKE_2,54,Hồng,2026,5,12.8927583694458,1231481.48,a. SKU latest effective price,2026-03-31,15877193.158087501,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000330010090000,"Xe đạp Thống Nhất The Powerpuff Girls 16"" Hồng",KIDBIKE_2,54,Hồng,2026,6,12.8927583694458,1231481.48,a. SKU latest effective price,2026-03-31,15877193.158087501,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000330010240000,"Xe đạp Thống Nhất The Powerpuff Girls 16"" Tím",KIDBIKE_2,54,Tím,2026,4,12.041484832763672,1231481.0,a. SKU latest effective price,2026-03-31,14828859.78333664,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000330010240000,"Xe đạp Thống Nhất The Powerpuff Girls 16"" Tím",KIDBIKE_2,54,Tím,2026,5,12.041484832763672,1231481.0,a. SKU latest effective price,2026-03-31,14828859.78333664,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000330010240000,"Xe đạp Thống Nhất The Powerpuff Girls 16"" Tím",KIDBIKE_2,54,Tím,2026,6,12.041484832763672,1231481.0,a. SKU latest effective price,2026-03-31,14828859.78333664,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000340010090000,"Xe đạp Thống Nhất TE The Powerpuff Girls 12"" Hồng",KIDBIKE_2,53,Hồng,2026,4,35.171897888183594,925925.0,a. SKU latest effective price,2026-03-31,32566539.552116394,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000340010090000,"Xe đạp Thống Nhất TE The Powerpuff Girls 12"" Hồng",KIDBIKE_2,53,Hồng,2026,5,15.216923713684082,925925.0,a. SKU latest effective price,2026-03-31,14089730.089592934,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000340010090000,"Xe đạp Thống Nhất TE The Powerpuff Girls 12"" Hồng",KIDBIKE_2,53,Hồng,2026,6,12.8927583694458,925925.0,a. SKU latest effective price,2026-03-31,11937727.293229103,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000340010240000,"Xe đạp Thống Nhất TE The Powerpuff Girls 12"" Tím",KIDBIKE_2,53,Tím,2026,4,12.041484832763672,1172558.92,a. SKU latest effective price,2026-03-31,14119350.45070175,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000340010240000,"Xe đạp Thống Nhất TE The Powerpuff Girls 12"" Tím",KIDBIKE_2,53,Tím,2026,5,12.041484832763672,1172558.92,a. SKU latest effective price,2026-03-31,14119350.45070175,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000340010240000,"Xe đạp Thống Nhất TE The Powerpuff Girls 12"" Tím",KIDBIKE_2,53,Tím,2026,6,12.041484832763672,1172558.92,a. SKU latest effective price,2026-03-31,14119350.45070175,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
100035005001000,"Xe đạp Thống Nhất MTB Cyper 2024 27.5""  Đen",SPORTBIKE_A,73,Đen,2026,4,60.07294845581055,3304166.67,a. SKU latest effective price,2026-03-31,198491034.05631718,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
100035005001000,"Xe đạp Thống Nhất MTB Cyper 2024 27.5""  Đen",SPORTBIKE_A,73,Đen,2026,5,51.53049850463867,3304166.67,a. SKU latest effective price,2026-03-31,170265355.64751193,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
100035005001000,"Xe đạp Thống Nhất MTB Cyper 2024 27.5""  Đen",SPORTBIKE_A,73,Đen,2026,6,22.81045913696289,3304166.67,a. SKU latest effective price,2026-03-31,75369558.80774975,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000350050220000,"Xe đạp Thống Nhất MTB Cyper 2024 27.5""  Ghi",SPORTBIKE_A,73,Ghi,2026,4,19.133350372314453,3003787.0,a. SKU latest effective price,2026-03-31,57472509.114803314,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000350050220000,"Xe đạp Thống Nhất MTB Cyper 2024 27.5""  Ghi",SPORTBIKE_A,73,Ghi,2026,5,19.133350372314453,3003787.0,a. SKU latest effective price,2026-03-31,57472509.114803314,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000350050220000,"Xe đạp Thống Nhất MTB Cyper 2024 27.5""  Ghi",SPORTBIKE_A,73,Ghi,2026,6,19.133350372314453,3003787.0,a. SKU latest effective price,2026-03-31,57472509.114803314,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000400050010000,Xe đạp Thống Nhất MTB SPD 27.5 17 Đen,SPORTBIKE_A,74,Đen,2026,4,302.66619873046875,2960555.0,a. SKU latest effective price,2026-03-31,896059927.9824829,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000400050010000,Xe đạp Thống Nhất MTB SPD 27.5 17 Đen,SPORTBIKE_A,74,Đen,2026,5,51.26298141479492,2960555.0,a. SKU latest effective price,2026-03-31,151766875.94247818,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000400050010000,Xe đạp Thống Nhất MTB SPD 27.5 17 Đen,SPORTBIKE_A,74,Đen,2026,6,22.81045913696289,2960555.0,a. SKU latest effective price,2026-03-31,67531618.85023117,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000400050020000,Xe đạp Thống Nhất MTB SPD 27.5 17 Trắng,SPORTBIKE_A,74,Trắng,2026,4,207.5851593017578,2960555.0,a. SKU latest effective price,2026-03-31,614567281.2966156,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000400050020000,Xe đạp Thống Nhất MTB SPD 27.5 17 Trắng,SPORTBIKE_A,74,Trắng,2026,5,48.90108871459961,2960555.0,a. SKU latest effective price,2026-03-31,144774362.69945145,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000400050020000,Xe đạp Thống Nhất MTB SPD 27.5 17 Trắng,SPORTBIKE_A,74,Trắng,2026,6,19.20682716369629,2960555.0,a. SKU latest effective price,2026-03-31,56862868.19361687,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000400050040003,Xe đạp Thống Nhất MTB SPD 27.5 17 đỏ DA,SPORTBIKE_A,74,Đỏ,2026,4,20.362485885620117,3611111.1,b. SKU latest transaction unit_price,2026-03-31,73531198.80515614,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000400050040003,Xe đạp Thống Nhất MTB SPD 27.5 17 đỏ DA,SPORTBIKE_A,74,Đỏ,2026,5,8.454817771911621,3611111.1,b. SKU latest transaction unit_price,2026-03-31,30531286.304627325,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000400050040003,Xe đạp Thống Nhất MTB SPD 27.5 17 đỏ DA,SPORTBIKE_A,74,Đỏ,2026,6,8.187305450439453,3611111.1,b. SKU latest transaction unit_price,2026-03-31,29565269.59117241,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
1000400050080000,Xe đạp Thống Nhất MTB SPD 27.5 15 Ghi,SPORTBIKE_A,74,Ghi,2026,4,47.09800338745117,2960555.0,a. SKU latest effective price,2026-03-31,139436229.4187355,enhanced_ml_baseline,XGBoost_monthly_minimal_features,2026-05-28T15:46:56.256590
