product_code,product_name,line_id,color,unit,is_active,created_at,base_color
000225002007000,Xe đạp Thống Nhất New 26 Coban,21,Coban,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Xanh Dương
000401002022000,"Xe đạp Thống Nhất Nữ Lốp đỏ, Xanh dương",22,Xanh Dương,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Xanh Dương
000227002009000,Xe đạp Thống Nhất LD 24-02 Hồng,14,Hồng,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Hồng
000123002007000,Xe đạp Thống Nhất Neo 20-03 Coban,30,Coban,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Xanh Dương
000226002014000,Xe đạp Thống Nhất LD 24-01 Xanh Santorini,13,Xanh Santorini,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Xanh Dương
000224002007000,Xe đạp Thống Nhất New 24 Coban,20,Coban,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Xanh Dương
000303002019000,Xe đạp Thống Nhất MTB 20-03 Tem Vàng,,Vàng,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Vàng
000303002003000,Xe đạp Thống Nhất MTB 20-03 Đỏ đun,,Đỏ Đun,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Đỏ
000331002001000,Xe đạp Thống Nhất MTB 26-02 đen,18,Đen,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Đen
000104002009000,Xe đạp Thống Nhất Tom & Jerry 14 Hồng,,Hồng,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Hồng
1010030010130000,Xe đạp Thống Nhất GRX 2.0 Xanh lá,,Xanh Lá,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Xanh Lá
000333002008000,Xe đạp Thống Nhất Super 26 S ghi,,Ghi,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Ghi
000230002013000,Xe đạp Thống Nhất LD 26 Pastel Xanh,15,Pastel Xanh,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Xanh Dương
1000320050010000,Xe đạp Thống Nhất Road RPD 700C V5 Đen,,Đen,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Đen
1000320050020000,Xe đạp Thống Nhất Road RPD 700C V5 Trắng,,Trắng,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Trắng
000232003008000,Xe đạp Thống Nhất MS 27.5 Ghi,,Ghi,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Ghi
000232003002000,Xe đạp Thống Nhất MS 27.5 Trắng,,Trắng,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Trắng
000336002001000,Xe đạp Thống Nhất SK 20 đen,,Đen,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Đen
000336002004000,Xe đạp Thống Nhất SK 20 đỏ,,Đỏ,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Đỏ
000336002022000,Xe đạp Thống Nhất SK 20 xanh,,Xanh,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Xanh
100029005010000,Xe đạp Thống Nhất CPD 700C Đen,,Đen,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Đen
1000400050020000,Xe đạp Thống Nhất MTB SPD 27.5 17 Trắng,74,Trắng,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Trắng
1000400050010000,Xe đạp Thống Nhất MTB SPD 27.5 17 Đen,74,Đen,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Đen
000337002001000,Xe đạp Thống Nhất SK 24 đen,,Đen,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Đen
000337002008000,Xe đạp Thống Nhất SK 24 ghi,,Ghi,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Ghi
000230002009000,Xe đạp Thống Nhất LD 26 Pastel Hồng,15,Hồng,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Hồng
1000400050080010,Xe đạp Thống Nhất MTB SPD 27.5 17 Ghi,74,Ghi,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Ghi
1000400050200000,Xe đạp Thống Nhất MTB SPD 27.5 17 Xanh,74,Xanh,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Xanh
100029005090000,Xe đạp Thống Nhất CPD 700C Hồng,,Hồng,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Hồng
100029005220000,Xe đạp Thống Nhất CPD 700C Xanh,,Xanh,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Xanh
100029005080000,Xe đạp Thống Nhất CPD 700C Ghi,,Ghi,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Ghi
000219002023000,Xe đạp Thống Nhất GN 2.0 700C Kem,,Kem,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Kem
000105002013000,Xe đạp Thống Nhất Batwheels 12 Xanh,,Xanh,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Xanh
000105002004000,Xe đạp Thống Nhất Batwheels 12 Đỏ,,Đỏ,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Đỏ
000106002004000,Xe đạp Thống Nhất Batwheels 16 Đỏ,,Đỏ,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Đỏ
000102002023000,Xe đạp Thống Nhất We Bare Bears 12 Kem,,Kem,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Kem
000219002022000,Xe đạp Thống Nhất GN 2.0 700C Xanh,,Xanh,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Xanh
000333002022002,Xe đạp Thống Nhất Super 26 S xanh,,Xanh,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Xanh
000103002009000,Xe đạp Thống Nhất We Bare Bears 16 Hồng,,Hồng,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Hồng
000106002001000,Xe đạp Thống Nhất Batwheels 16 Đen,,Đen,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Đen
000106002013000,Xe đạp Thống Nhất Batwheels 16 Xanh,,Xanh,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Xanh
000337002022000,Xe đạp Thống Nhất SK 24 xanh,,Xanh,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Xanh
1000400050090000,Xe đạp Thống Nhất MTB SPD 27.5 15 Hồng,74,Hồng,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Hồng
000231002002000,Xe đạp Thống Nhất LD 26 We Bare Bears Trắng,15,Trắng,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Trắng
000231002023000,Xe đạp Thống Nhất LD 26 We Bare Bears Kem,15,Kem,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Kem
000103002025000,Xe đạp Thống Nhất We Bare Bears 16 Xanh Mint,,Mint,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Xanh Ngọc/Mint
000219002012000,Xe đạp Thống Nhất GN 2.0 700C Ghi,,Ghi,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Ghi
000232003009000,Xe đạp Thống Nhất MS 27.5 Hồng,,Hồng,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Hồng
1010030010220000,Xe đạp Thống Nhất GRX 2.0 Xanh dương,,Xanh Dương,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Xanh Dương
1000400050080000,Xe đạp Thống Nhất MTB SPD 27.5 15 Ghi,74,Ghi,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Ghi
000102002009000,Xe đạp Thống Nhất We Bare Bears 12 Hồng,,Hồng,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Hồng
000233003022001,Xe đạp Thống Nhất MS Superman 27.5 DC xanh,,Xanh,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Xanh
000419002015000,Xe đạp Thống Nhất nam 0209 Base nâu,19,Nâu,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Nâu
000407002010000,Xe đạp Thống Nhất nữ 0209 Base xanh,22,Xanh,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Xanh
000103002023000,Xe đạp Thống Nhất We Bare Bears 16 Kem,,Kem,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Kem
1010130010220000,Xe đạp Thống Nhất REX Xanh dương,,Xanh Dương,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Xanh Dương
000217002007001,Xe đạp Thống Nhất GN 06 26 D Coban,9,Coban,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Xanh Dương
000333002001002,Xe đạp Thống Nhất Super 26 S đen,,Đen,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Đen
1010030010260000,Xe đạp Thống Nhất GRX 2.0 Be,,Be,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Be
1010130010100000,Xe đạp Thống Nhất REX Xanh ngọc,,Xanh Ngọc,Chiếc,True,2026-05-26 16:48:09.724770+07:00,Xanh Ngọc/Mint
000219002001000,Xe đạp Thống Nhất GN 2.0 700C đen,,Đen,Chiếc,True,2026-05-26 16:48:09.724770+07:00,Đen
000218003022001,Xe đạp Thống Nhất GN 06-27 2.0 Pro Shimano,62,Xanh,Chiếc,True,2026-05-26 16:48:09.724770+07:00,Xanh
TP0099.0000570,Xe đạp Thống Nhất Unite 26,,Chưa Xác Định,Chiếc,True,2026-05-26 16:48:09.724770+07:00,Chưa Xác Định
TP0099.0000571,Xe đạp Thống Nhất Unite 27.5,,Chưa Xác Định,Chiếc,True,2026-05-26 16:48:09.724770+07:00,Chưa Xác Định
156.01.12.0003,Xe đạp Thống Nhất Unite 20,,Chưa Xác Định,Chiếc,True,2026-05-26 16:48:09.724770+07:00,Chưa Xác Định
TP0017.06.27.04,Xe đạp Thống Nhất The Flash 27-01,58,Chưa Xác Định,Chiếc,True,2026-05-26 16:48:09.724770+07:00,Chưa Xác Định
TP0099.0000568,Xe đạp Thống Nhất SLX 27.5-01,,Chưa Xác Định,Chiếc,True,2026-05-26 16:48:09.724770+07:00,Chưa Xác Định
TP0016.05.24.01,Xe đạp Thống Nhất GN 05-24,,Chưa Xác Định,Chiếc,True,2026-05-26 16:48:09.724770+07:00,Chưa Xác Định
000303002005000,Xe đạp Thống Nhất MTB 20-03 Tem cam,,Cam,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Cam
000303002004000,Xe đạp Thống Nhất MTB 20-03 Tem đỏ,,Đỏ,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Đỏ
000122002009001,Xe đạp Thống Nhất Bubbles 20 Hồng dạ quang,29,Hồng,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Hồng
000122002024000,Xe đạp Thống Nhất Bubbles 20 Tím dạ quang,29,Tím,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Tím
1000320050200000,Xe đạp Thống Nhất Road RPD 700C V5 Xanh da trời,,Xanh Dương,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Xanh Dương
000104002020000,Xe đạp Thống Nhất Tom & Jerry 14 Xanh da trời,,Xanh Dương,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Xanh Dương
000303002020000,Xe đạp Thống Nhất MTB 20-03 Tem Xanh da trời,,Xanh Dương,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Xanh Dương
000406002004000,Xe đạp Thống Nhất nam 0209 đỏ đậm,19,Đỏ,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Đỏ
000333002001003,Xe đạp Thống Nhất Super 26 S đen DA HP,,Đen,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Đen
000333002022003,Xe đạp Thống Nhất Super 26 S xanh DA HP,,Xanh,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Xanh
000333002008003,Xe đạp Thống Nhất Super 26 S ghi DA HP,,Ghi,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Ghi
000407002019000,Xe đạp Thống Nhất nữ 0209 Base vàng cánh gián,22,Nâu,Chiếc,True,2026-05-26 16:47:27.716285+07:00,Nâu
