line_id,order_id,so_number,product_code,quantity,unit_price,line_total,created_at
1999,192,BH25.0218,000217003008000,5.00,1250000.00,6250000.00,2026-05-26 16:47:27.716285+07:00
2000,192,BH25.0218,1010020000050000,1.00,2400000.00,2400000.00,2026-05-26 16:47:27.716285+07:00
2001,192,BH25.0218,1040010000080000,1.00,1231481.00,1231481.00,2026-05-26 16:47:27.716285+07:00
2002,192,BH25.0218,1060010000200000,1.00,1231481.00,1231481.00,2026-05-26 16:47:27.716285+07:00
2003,192,BH25.0218,000125002023000,3.00,1050000.00,3150000.00,2026-05-26 16:47:27.716285+07:00
2004,192,BH25.0218,1000240020090000,1.00,500000.00,500000.00,2026-05-26 16:47:27.716285+07:00
2005,192,BH25.0218,1000220020220000,1.00,500000.00,500000.00,2026-05-26 16:47:27.716285+07:00
2006,192,BH25.0218,000226003023000,5.00,1200000.00,6000000.00,2026-05-26 16:47:27.716285+07:00
2007,192,BH25.0218,000226003002000,4.00,1200000.00,4800000.00,2026-05-26 16:47:27.716285+07:00
2008,192,BH25.0218,000226003014000,2.00,1200000.00,2400000.00,2026-05-26 16:47:27.716285+07:00
2009,192,BH25.0218,000216003008000,4.00,1200000.00,4800000.00,2026-05-26 16:47:27.716285+07:00
2010,192,BH25.0218,000216003001000,3.00,1200000.00,3600000.00,2026-05-26 16:47:27.716285+07:00
2011,192,BH25.0218,000216003005000,2.00,1200000.00,2400000.00,2026-05-26 16:47:27.716285+07:00
2012,192,BH25.0218,000217003001000,1.00,1250000.00,1250000.00,2026-05-26 16:47:27.716285+07:00
2013,192,BH25.0218,000217003005000,1.00,1250000.00,1250000.00,2026-05-26 16:47:27.716285+07:00
2014,192,BH25.0218,000218003001000,3.00,1270000.00,3810000.00,2026-05-26 16:47:27.716285+07:00
2015,192,BH25.0218,000208002023000,1.00,1100000.00,1100000.00,2026-05-26 16:47:27.716285+07:00
2016,198,BH25.0219,000209002025000,3.00,1150000.00,3450000.00,2026-05-26 16:47:27.716285+07:00
2017,198,BH25.0219,000231003022000,1.00,1200000.00,1200000.00,2026-05-26 16:47:27.716285+07:00
2018,198,BH25.0219,000331002004000,1.00,1250000.00,1250000.00,2026-05-26 16:47:27.716285+07:00
2019,198,BH25.0219,000331002008000,1.00,1250000.00,1250000.00,2026-05-26 16:47:27.716285+07:00
2020,198,BH25.0219,000216003001000,1.00,1200000.00,1200000.00,2026-05-26 16:47:27.716285+07:00
2021,198,BH25.0219,000216003005000,1.00,1200000.00,1200000.00,2026-05-26 16:47:27.716285+07:00
2022,198,BH25.0219,000216003008000,1.00,1200000.00,1200000.00,2026-05-26 16:47:27.716285+07:00
2023,198,BH25.0219,000330002001000,2.00,1200000.00,2400000.00,2026-05-26 16:47:27.716285+07:00
2024,198,BH25.0219,000330002002200,2.00,1200000.00,2400000.00,2026-05-26 16:47:27.716285+07:00
2025,198,BH25.0219,000125002009000,1.00,1050000.00,1050000.00,2026-05-26 16:47:27.716285+07:00
2026,198,BH25.0219,000125002023000,1.00,1050000.00,1050000.00,2026-05-26 16:47:27.716285+07:00
2027,198,BH25.0219,000209002003000,2.00,1150000.00,2300000.00,2026-05-26 16:47:27.716285+07:00
2028,198,BH25.0219,000333002022000,1.00,1300000.00,1300000.00,2026-05-26 16:47:27.716285+07:00
2029,220,BH25.0220,000224002002000,5.00,1842592.00,9212960.00,2026-05-26 16:47:27.716285+07:00
2030,220,BH25.0220,000226003014000,2.00,2037037.00,4074074.00,2026-05-26 16:47:27.716285+07:00
2031,221,BH25.0221,000225002023000,2.00,1898148.00,3796296.00,2026-05-26 16:47:27.716285+07:00
2032,221,BH25.0221,1000240020220000,3.00,1148333.00,3444999.00,2026-05-26 16:47:27.716285+07:00
2033,222,BH25.0222,000224002002000,8.00,1842592.00,14740736.00,2026-05-26 16:47:27.716285+07:00
2034,222,BH25.0222,000225002002000,2.00,1898148.00,3796296.00,2026-05-26 16:47:27.716285+07:00
2035,222,BH25.0222,000226003014000,3.00,2037037.00,6111111.00,2026-05-26 16:47:27.716285+07:00
2036,222,BH25.0222,1000240020090000,3.00,1148333.00,3444999.00,2026-05-26 16:47:27.716285+07:00
2037,222,BH25.0222,1000270020150000,3.00,1148333.00,3444999.00,2026-05-26 16:47:27.716285+07:00
2038,223,BH25.0223,000224002002000,6.00,1842592.00,11055552.00,2026-05-26 16:47:27.716285+07:00
2039,223,BH25.0223,000225002015000,4.00,1898148.00,7592592.00,2026-05-26 16:47:27.716285+07:00
2040,223,BH25.0223,000226003014000,3.00,2037037.00,6111111.00,2026-05-26 16:47:27.716285+07:00
2041,223,BH25.0223,1000240020090000,2.00,1148333.00,2296666.00,2026-05-26 16:47:27.716285+07:00
2042,223,BH25.0223,1000270020220000,1.00,1148333.00,1148333.00,2026-05-26 16:47:27.716285+07:00
2043,224,BH25.0224,000217002007000,3.00,1881018.52,5643056.00,2026-05-26 16:47:27.716285+07:00
2044,224,BH25.0224,000209002007000,3.00,1881018.52,5643056.00,2026-05-26 16:47:27.716285+07:00
2045,229,BH25.0225,000330002002200,1.00,1618981.00,1618981.00,2026-05-26 16:47:27.716285+07:00
2046,229,BH25.0225,000209002007000,1.00,1438425.00,1438425.00,2026-05-26 16:47:27.716285+07:00
2047,229,BH25.0225,000225002023000,3.00,1618981.00,4856943.00,2026-05-26 16:47:27.716285+07:00
2048,229,BH25.0225,000225002015000,1.00,1618981.00,1618981.00,2026-05-26 16:47:27.716285+07:00
2049,229,BH25.0225,000226003014000,1.00,1685185.00,1685185.00,2026-05-26 16:47:27.716285+07:00
2050,229,BH25.0225,000226003023000,1.00,1685185.00,1685185.00,2026-05-26 16:47:27.716285+07:00
2051,229,BH25.0225,000224002023000,2.00,1558796.00,3117592.00,2026-05-26 16:47:27.716285+07:00
2052,229,BH25.0225,000331002004000,1.00,1799537.00,1799537.00,2026-05-26 16:47:27.716285+07:00
2053,229,BH25.0225,000217002001000,1.00,1438425.00,1438425.00,2026-05-26 16:47:27.716285+07:00
2054,229,BH25.0225,000231003005000,1.00,2401388.00,2401388.00,2026-05-26 16:47:27.716285+07:00
2055,229,BH25.0225,000413002001000,1.00,2702314.00,2702314.00,2026-05-26 16:47:27.716285+07:00
2056,229,BH25.0225,000401002016000,1.00,1516666.00,1516666.00,2026-05-26 16:47:27.716285+07:00
2057,228,BH25.0226,1000300050010000,1.00,4527777.78,4527778.00,2026-05-26 16:47:27.716285+07:00
2058,228,BH25.0226,000330002002200,1.00,2490740.74,2490741.00,2026-05-26 16:47:27.716285+07:00
2059,230,BH25.0227,000225002002000,1.00,1618981.00,1618981.00,2026-05-26 16:47:27.716285+07:00
2060,230,BH25.0227,000225002015000,1.00,1618981.00,1618981.00,2026-05-26 16:47:27.716285+07:00
2061,230,BH25.0227,000225002023000,2.00,1618981.00,3237962.00,2026-05-26 16:47:27.716285+07:00
2062,230,BH25.0227,000225002025000,1.00,1618981.00,1618981.00,2026-05-26 16:47:27.716285+07:00
2063,230,BH25.0227,000330002001000,2.00,1618981.00,3237962.00,2026-05-26 16:47:27.716285+07:00
2064,230,BH25.0227,000331002008000,2.00,1799537.00,3599074.00,2026-05-26 16:47:27.716285+07:00
2065,230,BH25.0227,000331002004000,1.00,1799537.00,1799537.00,2026-05-26 16:47:27.716285+07:00
2066,230,BH25.0227,000214004000000,1.00,1498611.00,1498611.00,2026-05-26 16:47:27.716285+07:00
2067,230,BH25.0227,000209002003000,1.00,1438425.00,1438425.00,2026-05-26 16:47:27.716285+07:00
2068,230,BH25.0227,000305002001000,1.00,1354166.00,1354166.00,2026-05-26 16:47:27.716285+07:00
2069,230,BH25.0227,000125002023000,1.00,1318055.00,1318055.00,2026-05-26 16:47:27.716285+07:00
2070,230,BH25.0227,000125002009000,1.00,1318055.00,1318055.00,2026-05-26 16:47:27.716285+07:00
2071,230,BH25.0227,000125002002000,1.00,1318055.00,1318055.00,2026-05-26 16:47:27.716285+07:00
2072,227,BH25.0228,000131002019002,2.00,1200000.00,2400000.00,2026-05-26 16:47:27.716285+07:00
2073,227,BH25.0228,000131002008001,1.00,1200000.00,1200000.00,2026-05-26 16:47:27.716285+07:00
2074,227,BH25.0228,000331002004000,1.00,1250000.00,1250000.00,2026-05-26 16:47:27.716285+07:00
2075,227,BH25.0228,000331002008000,1.00,1250000.00,1250000.00,2026-05-26 16:47:27.716285+07:00
2076,227,BH25.0228,000331002022000,1.00,1250000.00,1250000.00,2026-05-26 16:47:27.716285+07:00
2077,227,BH25.0228,000225002015000,2.00,1180000.00,2360000.00,2026-05-26 16:47:27.716285+07:00
2078,227,BH25.0228,000225002004000,2.00,1180000.00,2360000.00,2026-05-26 16:47:27.716285+07:00
2079,227,BH25.0228,000225002025000,2.00,1180000.00,2360000.00,2026-05-26 16:47:27.716285+07:00
2080,227,BH25.0228,000215004000000,2.00,1280000.00,2560000.00,2026-05-26 16:47:27.716285+07:00
2081,227,BH25.0228,000214004000000,1.00,1250000.00,1250000.00,2026-05-26 16:47:27.716285+07:00
2082,227,BH25.0228,000207004000000,2.00,1250000.00,2500000.00,2026-05-26 16:47:27.716285+07:00
2083,227,BH25.0228,000209002025000,2.00,1150000.00,2300000.00,2026-05-26 16:47:27.716285+07:00
2084,225,BH25.0229,000225002024000,1.00,1180000.00,1180000.00,2026-05-26 16:47:27.716285+07:00
2085,225,BH25.0229,000207004000000,6.00,1250000.00,7500000.00,2026-05-26 16:47:27.716285+07:00
2086,225,BH25.0229,1040010000080000,1.00,1231481.00,1231481.00,2026-05-26 16:47:27.716285+07:00
2087,225,BH25.0229,1000270020150000,5.00,500000.00,2500000.00,2026-05-26 16:47:27.716285+07:00
2088,225,BH25.0229,1000270020220000,5.00,500000.00,2500000.00,2026-05-26 16:47:27.716285+07:00
2089,225,BH25.0229,1000240020220000,5.00,500000.00,2500000.00,2026-05-26 16:47:27.716285+07:00
2090,226,BH25.0230,000214004000000,2.00,2305555.56,4611111.00,2026-05-26 16:47:27.716285+07:00
2091,241,BH25.0231,000331002022000,1.00,2768518.52,2768519.00,2026-05-26 16:47:27.716285+07:00
2092,240,BH25.0232,000217003008000,1.00,1594907.00,1594907.00,2026-05-26 16:47:27.716285+07:00
2093,240,BH25.0232,1000240020220000,1.00,956944.00,956944.00,2026-05-26 16:47:27.716285+07:00
2094,240,BH25.0232,000218003005000,1.00,1655092.00,1655092.00,2026-05-26 16:47:27.716285+07:00
2095,240,BH25.0232,000131002007000,1.00,1197685.00,1197685.00,2026-05-26 16:47:27.716285+07:00
2096,240,BH25.0232,000225002023000,1.00,1618981.00,1618981.00,2026-05-26 16:47:27.716285+07:00
2097,240,BH25.0232,000225002004000,1.00,1618981.00,1618981.00,2026-05-26 16:47:27.716285+07:00
2098,240,BH25.0232,000413002022000,1.00,2702314.00,2702314.00,2026-05-26 16:47:27.716285+07:00
2099,240,BH25.0232,000330002001000,1.00,1618981.00,1618981.00,2026-05-26 16:47:27.716285+07:00
2100,240,BH25.0232,000125002009000,1.00,1318055.00,1318055.00,2026-05-26 16:47:27.716285+07:00
2101,240,BH25.0232,000401002016002,1.00,1516666.00,1516666.00,2026-05-26 16:47:27.716285+07:00
2102,240,BH25.0232,000324000100000,1.00,2521759.00,2521759.00,2026-05-26 16:47:27.716285+07:00
2103,240,BH25.0232,000217002003000,1.00,1438425.00,1438425.00,2026-05-26 16:47:27.716285+07:00
2104,240,BH25.0232,000209002003000,1.00,1438425.00,1438425.00,2026-05-26 16:47:27.716285+07:00
2105,239,BH25.0233,000208002023000,4.00,1100000.00,4400000.00,2026-05-26 16:47:27.716285+07:00
2106,239,BH25.0233,000331002008000,4.00,1250000.00,5000000.00,2026-05-26 16:47:27.716285+07:00
2107,239,BH25.0233,000331002022000,1.00,1250000.00,1250000.00,2026-05-26 16:47:27.716285+07:00
2108,239,BH25.0233,000335002004000,2.00,1200000.00,2400000.00,2026-05-26 16:47:27.716285+07:00
2109,239,BH25.0233,000335002013000,2.00,1200000.00,2400000.00,2026-05-26 16:47:27.716285+07:00
2110,239,BH25.0233,000335002001000,1.00,1200000.00,1200000.00,2026-05-26 16:47:27.716285+07:00
2111,239,BH25.0233,000217003008000,2.00,1250000.00,2500000.00,2026-05-26 16:47:27.716285+07:00
2112,239,BH25.0233,000217003001000,1.00,1250000.00,1250000.00,2026-05-26 16:47:27.716285+07:00
2113,239,BH25.0233,000330002001000,1.00,1200000.00,1200000.00,2026-05-26 16:47:27.716285+07:00
2114,239,BH25.0233,000330002002200,1.00,1200000.00,1200000.00,2026-05-26 16:47:27.716285+07:00
2115,239,BH25.0233,000125002023000,2.00,1050000.00,2100000.00,2026-05-26 16:47:27.716285+07:00
2116,238,BH25.0234,000224002002000,3.00,1130000.00,3390000.00,2026-05-26 16:47:27.716285+07:00
2117,238,BH25.0234,000224002015000,1.00,1130000.00,1130000.00,2026-05-26 16:47:27.716285+07:00
2118,238,BH25.0234,000216003005000,1.00,1200000.00,1200000.00,2026-05-26 16:47:27.716285+07:00
2119,238,BH25.0234,000216003008000,1.00,1200000.00,1200000.00,2026-05-26 16:47:27.716285+07:00
2120,238,BH25.0234,000218003005000,1.00,1270000.00,1270000.00,2026-05-26 16:47:27.716285+07:00
2121,238,BH25.0234,000218003008000,1.00,1270000.00,1270000.00,2026-05-26 16:47:27.716285+07:00
2122,238,BH25.0234,000124002009000,1.00,1050000.00,1050000.00,2026-05-26 16:47:27.716285+07:00
2123,237,BH25.0235,000335002001000,3.00,1200000.00,3600000.00,2026-05-26 16:47:27.716285+07:00
2124,237,BH25.0235,1040010000080000,3.00,1231481.00,3694443.00,2026-05-26 16:47:27.716285+07:00
2125,237,BH25.0235,1060010000200000,1.00,1231481.00,1231481.00,2026-05-26 16:47:27.716285+07:00
2126,237,BH25.0235,000224002015000,2.00,1130000.00,2260000.00,2026-05-26 16:47:27.716285+07:00
2127,237,BH25.0235,000226003023000,5.00,1200000.00,6000000.00,2026-05-26 16:47:27.716285+07:00
2128,237,BH25.0235,000207004000000,2.00,1250000.00,2500000.00,2026-05-26 16:47:27.716285+07:00
2129,237,BH25.0235,000224002023000,1.00,1130000.00,1130000.00,2026-05-26 16:47:27.716285+07:00
2130,237,BH25.0235,000330002001000,2.00,1200000.00,2400000.00,2026-05-26 16:47:27.716285+07:00
2131,237,BH25.0235,000335002013000,1.00,1200000.00,1200000.00,2026-05-26 16:47:27.716285+07:00
2132,242,BH25.0236,000125002009000,2.00,1050000.00,2100000.00,2026-05-26 16:47:27.716285+07:00
2133,242,BH25.0236,000330002001000,5.00,1200000.00,6000000.00,2026-05-26 16:47:27.716285+07:00
2134,242,BH25.0236,000324000180000,5.00,1300000.00,6500000.00,2026-05-26 16:47:27.716285+07:00
2135,242,BH25.0236,000217003001000,5.00,1250000.00,6250000.00,2026-05-26 16:47:27.716285+07:00
2136,242,BH25.0236,000231003023000,1.00,1200000.00,1200000.00,2026-05-26 16:47:27.716285+07:00
2137,242,BH25.0236,000333002001000,1.00,1300000.00,1300000.00,2026-05-26 16:47:27.716285+07:00
2138,242,BH25.0236,000131002001002,1.00,1200000.00,1200000.00,2026-05-26 16:47:27.716285+07:00
2139,242,BH25.0236,000131002019002,1.00,1200000.00,1200000.00,2026-05-26 16:47:27.716285+07:00
2140,236,BH25.0237,1010020010220000,1.00,2400000.00,2400000.00,2026-05-26 16:47:27.716285+07:00
2141,236,BH25.0237,000224002023000,1.00,1130000.00,1130000.00,2026-05-26 16:47:27.716285+07:00
2142,236,BH25.0237,000218002007000,2.00,1180000.00,2360000.00,2026-05-26 16:47:27.716285+07:00
2143,236,BH25.0237,000216003001000,1.00,1200000.00,1200000.00,2026-05-26 16:47:27.716285+07:00
2144,236,BH25.0237,000216003005000,1.00,1200000.00,1200000.00,2026-05-26 16:47:27.716285+07:00
2145,236,BH25.0237,000324000180000,1.00,1300000.00,1300000.00,2026-05-26 16:47:27.716285+07:00
2146,236,BH25.0237,000324000100000,1.00,1300000.00,1300000.00,2026-05-26 16:47:27.716285+07:00
2147,235,BH25.0238,100029005020000,1.00,3222643.00,3222643.00,2026-05-26 16:47:27.716285+07:00
2148,235,BH25.0238,000231003023000,1.00,1200000.00,1200000.00,2026-05-26 16:47:27.716285+07:00
2149,235,BH25.0238,000224002026000,2.00,1130000.00,2260000.00,2026-05-26 16:47:27.716285+07:00
2150,235,BH25.0238,000224002004000,2.00,1130000.00,2260000.00,2026-05-26 16:47:27.716285+07:00
2151,235,BH25.0238,000224002009000,2.00,1130000.00,2260000.00,2026-05-26 16:47:27.716285+07:00
2152,235,BH25.0238,000224002002000,2.00,1130000.00,2260000.00,2026-05-26 16:47:27.716285+07:00
2153,235,BH25.0238,000217003001000,3.00,1250000.00,3750000.00,2026-05-26 16:47:27.716285+07:00
2154,235,BH25.0238,000217003008000,2.00,1250000.00,2500000.00,2026-05-26 16:47:27.716285+07:00
2155,235,BH25.0238,000216003001000,2.00,1200000.00,2400000.00,2026-05-26 16:47:27.716285+07:00
2156,235,BH25.0238,000231003005000,1.00,1200000.00,1200000.00,2026-05-26 16:47:27.716285+07:00
2157,231,BH25.0239,000224002023000,5.00,1130000.00,5650000.00,2026-05-26 16:47:27.716285+07:00
2158,231,BH25.0239,000330002001000,1.00,1200000.00,1200000.00,2026-05-26 16:47:27.716285+07:00
2159,231,BH25.0239,000330002002200,1.00,1200000.00,1200000.00,2026-05-26 16:47:27.716285+07:00
2160,231,BH25.0239,000226003002000,2.00,1200000.00,2400000.00,2026-05-26 16:47:27.716285+07:00
2161,231,BH25.0239,000224002026000,2.00,1130000.00,2260000.00,2026-05-26 16:47:27.716285+07:00
2162,231,BH25.0239,000217003008000,3.00,1250000.00,3750000.00,2026-05-26 16:47:27.716285+07:00
2163,231,BH25.0239,000217003005000,1.00,1250000.00,1250000.00,2026-05-26 16:47:27.716285+07:00
2164,231,BH25.0239,1000300050200000,2.00,2150000.00,4300000.00,2026-05-26 16:47:27.716285+07:00
2165,231,BH25.0239,000225002002000,1.00,1180000.00,1180000.00,2026-05-26 16:47:27.716285+07:00
2166,231,BH25.0239,000231003022000,1.00,1200000.00,1200000.00,2026-05-26 16:47:27.716285+07:00
2167,234,BH25.0240,1000270020220000,6.00,500000.00,3000000.00,2026-05-26 16:47:27.716285+07:00
2168,234,BH25.0240,1000260020220000,4.00,470000.00,1880000.00,2026-05-26 16:47:27.716285+07:00
2169,234,BH25.0240,1040010000080000,3.00,1231481.00,3694443.00,2026-05-26 16:47:27.716285+07:00
2170,234,BH25.0240,1030010000080000,3.00,1172558.00,3517674.00,2026-05-26 16:47:27.716285+07:00
2171,234,BH25.0240,000331002008000,2.00,1250000.00,2500000.00,2026-05-26 16:47:27.716285+07:00
2172,234,BH25.0240,000331002022000,2.00,1250000.00,2500000.00,2026-05-26 16:47:27.716285+07:00
2173,234,BH25.0240,000224002023000,2.00,1130000.00,2260000.00,2026-05-26 16:47:27.716285+07:00
2174,234,BH25.0240,000225002002000,1.00,1180000.00,1180000.00,2026-05-26 16:47:27.716285+07:00
2175,234,BH25.0240,000226003002000,2.00,1200000.00,2400000.00,2026-05-26 16:47:27.716285+07:00
2176,234,BH25.0240,000124002009000,2.00,1050000.00,2100000.00,2026-05-26 16:47:27.716285+07:00
2177,234,BH25.0240,1000220020090000,4.00,500000.00,2000000.00,2026-05-26 16:47:27.716285+07:00
2178,234,BH25.0240,000226003023000,2.00,1200000.00,2400000.00,2026-05-26 16:47:27.716285+07:00
2179,234,BH25.0240,000217002001000,3.00,1150000.00,3450000.00,2026-05-26 16:47:27.716285+07:00
2180,233,BH25.0241,000334002013000,1.00,1210000.00,1210000.00,2026-05-26 16:47:27.716285+07:00
2181,233,BH25.0241,000225002002000,2.00,1180000.00,2360000.00,2026-05-26 16:47:27.716285+07:00
2182,233,BH25.0241,000207004000000,1.00,1250000.00,1250000.00,2026-05-26 16:47:27.716285+07:00
2183,233,BH25.0241,000225002009000,2.00,1180000.00,2360000.00,2026-05-26 16:47:27.716285+07:00
2184,233,BH25.0241,000334002001000,3.00,1210000.00,3630000.00,2026-05-26 16:47:27.716285+07:00
2185,233,BH25.0241,000125002013000,8.00,1050000.00,8400000.00,2026-05-26 16:47:27.716285+07:00
2186,233,BH25.0241,000125002009000,5.00,1050000.00,5250000.00,2026-05-26 16:47:27.716285+07:00
2187,233,BH25.0241,000125002023000,5.00,1050000.00,5250000.00,2026-05-26 16:47:27.716285+07:00
2188,233,BH25.0241,000231003022000,1.00,1200000.00,1200000.00,2026-05-26 16:47:27.716285+07:00
2189,233,BH25.0241,000209002003000,5.00,1150000.00,5750000.00,2026-05-26 16:47:27.716285+07:00
2190,233,BH25.0241,000225002015000,3.00,1180000.00,3540000.00,2026-05-26 16:47:27.716285+07:00
2191,233,BH25.0241,000225002025000,12.00,1180000.00,14160000.00,2026-05-26 16:47:27.716285+07:00
2192,233,BH25.0241,000333002001000,2.00,1300000.00,2600000.00,2026-05-26 16:47:27.716285+07:00
2193,233,BH25.0241,000331002022000,5.00,1250000.00,6250000.00,2026-05-26 16:47:27.716285+07:00
2194,233,BH25.0241,000331002004000,3.00,1250000.00,3750000.00,2026-05-26 16:47:27.716285+07:00
2195,233,BH25.0241,000335002001000,1.00,1200000.00,1200000.00,2026-05-26 16:47:27.716285+07:00
2196,233,BH25.0241,000334002004000,1.00,1210000.00,1210000.00,2026-05-26 16:47:27.716285+07:00
2197,233,BH25.0241,000131002001002,2.00,1200000.00,2400000.00,2026-05-26 16:47:27.716285+07:00
2198,233,BH25.0241,000131002008001,3.00,1200000.00,3600000.00,2026-05-26 16:47:27.716285+07:00
2199,233,BH25.0241,000217003005000,3.00,1250000.00,3750000.00,2026-05-26 16:47:27.716285+07:00
2200,233,BH25.0241,000216003005000,3.00,1200000.00,3600000.00,2026-05-26 16:47:27.716285+07:00
2201,233,BH25.0241,000125002002000,2.00,1050000.00,2100000.00,2026-05-26 16:47:27.716285+07:00
2202,233,BH25.0241,000209002025000,2.00,1150000.00,2300000.00,2026-05-26 16:47:27.716285+07:00
2203,233,BH25.0241,000209002007000,2.00,1150000.00,2300000.00,2026-05-26 16:47:27.716285+07:00
2204,232,BH25.0242,000209002007000,2.00,1150000.00,2300000.00,2026-05-26 16:47:27.716285+07:00
2205,232,BH25.0242,000207004000000,3.00,1250000.00,3750000.00,2026-05-26 16:47:27.716285+07:00
2206,232,BH25.0242,000224002002000,1.00,1130000.00,1130000.00,2026-05-26 16:47:27.716285+07:00
2207,232,BH25.0242,000224002009000,2.00,1130000.00,2260000.00,2026-05-26 16:47:27.716285+07:00
2208,232,BH25.0242,000224002023000,2.00,1130000.00,2260000.00,2026-05-26 16:47:27.716285+07:00
2209,232,BH25.0242,000224002026000,1.00,1130000.00,1130000.00,2026-05-26 16:47:27.716285+07:00
2210,232,BH25.0242,000225002015000,2.00,1180000.00,2360000.00,2026-05-26 16:47:27.716285+07:00
2211,232,BH25.0242,000225002002000,1.00,1180000.00,1180000.00,2026-05-26 16:47:27.716285+07:00
2212,232,BH25.0242,000225002025000,1.00,1180000.00,1180000.00,2026-05-26 16:47:27.716285+07:00
2213,232,BH25.0242,000217002007000,2.00,1150000.00,2300000.00,2026-05-26 16:47:27.716285+07:00
2214,232,BH25.0242,000217002001000,2.00,1150000.00,2300000.00,2026-05-26 16:47:27.716285+07:00
2215,232,BH25.0242,000218002003000,1.00,1180000.00,1180000.00,2026-05-26 16:47:27.716285+07:00
2216,232,BH25.0242,000218002001000,1.00,1180000.00,1180000.00,2026-05-26 16:47:27.716285+07:00
2217,232,BH25.0242,000209002025000,2.00,1150000.00,2300000.00,2026-05-26 16:47:27.716285+07:00
2218,232,BH25.0242,000209002003000,1.00,1150000.00,1150000.00,2026-05-26 16:47:27.716285+07:00
2219,232,BH25.0242,000214004000000,1.00,1250000.00,1250000.00,2026-05-26 16:47:27.716285+07:00
2220,232,BH25.0242,000215004000000,1.00,1280000.00,1280000.00,2026-05-26 16:47:27.716285+07:00
2221,232,BH25.0242,000305002001000,1.00,1050000.00,1050000.00,2026-05-26 16:47:27.716285+07:00
2222,232,BH25.0242,000305002022000,2.00,1050000.00,2100000.00,2026-05-26 16:47:27.716285+07:00
2223,232,BH25.0242,000125002023000,1.00,1050000.00,1050000.00,2026-05-26 16:47:27.716285+07:00
2224,232,BH25.0242,000125002009000,2.00,1050000.00,2100000.00,2026-05-26 16:47:27.716285+07:00
2225,232,BH25.0242,000224002004000,1.00,1130000.00,1130000.00,2026-05-26 16:47:27.716285+07:00
2226,232,BH25.0242,000225002004000,1.00,1180000.00,1180000.00,2026-05-26 16:47:27.716285+07:00
2227,232,BH25.0242,000401002016002,2.00,1300000.00,2600000.00,2026-05-26 16:47:27.716285+07:00
2228,243,BH25.0243,000226003023000,10.00,2425925.93,24259259.00,2026-05-26 16:47:27.716285+07:00
2229,244,BH25.0244,000209002007000,2.00,1150000.00,2300000.00,2026-05-26 16:47:27.716285+07:00
2230,245,BH25.0245,000305002022000,34.00,1800000.00,61200000.00,2026-05-26 16:47:27.716285+07:00
2231,246,BH25.0246,000207004000000,82.00,1694444.44,138944444.00,2026-05-26 16:47:27.716285+07:00
2232,248,BH25.0247,1000210020090000,11.00,1062314.81,11685463.00,2026-05-26 16:47:27.716285+07:00
2233,248,BH25.0247,1000260020220000,6.00,1062314.81,6373889.00,2026-05-26 16:47:27.716285+07:00
2234,248,BH25.0247,1000340010090000,5.00,1418796.30,7093982.00,2026-05-26 16:47:27.716285+07:00
2235,248,BH25.0247,1000220020090000,3.00,1133611.11,3400833.00,2026-05-26 16:47:27.716285+07:00
2236,248,BH25.0247,1000250020220000,8.00,1133611.11,9068889.00,2026-05-26 16:47:27.716285+07:00
2237,248,BH25.0247,1000270020220000,8.00,1133611.11,9068889.00,2026-05-26 16:47:27.716285+07:00
2238,248,BH25.0247,1040010000080000,3.00,1490092.59,4470278.00,2026-05-26 16:47:27.716285+07:00
2239,248,BH25.0247,1000330010090000,2.00,1490092.59,2980185.00,2026-05-26 16:47:27.716285+07:00
2240,248,BH25.0247,1000320010090000,3.00,1703981.48,5111944.00,2026-05-26 16:47:27.716285+07:00
2241,248,BH25.0247,000226002014000,13.00,1996296.30,25951852.00,2026-05-26 16:47:27.716285+07:00
2242,248,BH25.0247,000227002014000,8.00,1846574.07,14772593.00,2026-05-26 16:47:27.716285+07:00
2243,248,BH25.0247,000330002002200,2.00,1917870.37,3835741.00,2026-05-26 16:47:27.716285+07:00
2244,248,BH25.0247,000225002023000,11.00,1917870.37,21096574.00,2026-05-26 16:47:27.716285+07:00
2245,248,BH25.0247,000231003022000,7.00,2844722.22,19913056.00,2026-05-26 16:47:27.716285+07:00
2246,247,BH25.0248,1000210020090000,2.00,1062314.81,2124630.00,2026-05-26 16:47:27.716285+07:00
2247,247,BH25.0248,1000260020220000,6.00,1062314.81,6373889.00,2026-05-26 16:47:27.716285+07:00
2248,247,BH25.0248,1000220020090000,1.00,1133611.11,1133611.00,2026-05-26 16:47:27.716285+07:00
2249,247,BH25.0248,1000250020220000,5.00,1133611.11,5668056.00,2026-05-26 16:47:27.716285+07:00
2250,247,BH25.0248,1000270020220000,4.00,1133611.11,4534444.00,2026-05-26 16:47:27.716285+07:00
2251,247,BH25.0248,1040010000080000,4.00,1490092.59,5960370.00,2026-05-26 16:47:27.716285+07:00
2252,247,BH25.0248,1000330010090000,1.00,1490092.59,1490093.00,2026-05-26 16:47:27.716285+07:00
2253,247,BH25.0248,000226002014000,7.00,1996296.30,13974074.00,2026-05-26 16:47:27.716285+07:00
2254,247,BH25.0248,000227002014000,5.00,1846574.07,9232870.00,2026-05-26 16:47:27.716285+07:00
2255,247,BH25.0248,000330002002200,5.00,1917870.37,9589352.00,2026-05-26 16:47:27.716285+07:00
2256,247,BH25.0248,000231003022000,7.00,2844722.22,19913056.00,2026-05-26 16:47:27.716285+07:00
